scenario,seq_len,ground_truth,answer,lpips,seq_lpips
scene_10430,8,False,no,0.119668,0.198772
scene_13419,8,True,no,0.207155,0.250368
scene_14714,8,True,no,0.110849,0.303694
scene_14335,8,False,yes,0.115079,0.223335
scene_10055,8,False,no,0.072800,0.274815
scene_13634,8,True,yes,0.109022,0.204326
scene_12096,8,False,yes,0.255839,0.325753
scene_13492,7,False,yes,0.081791,0.141619
scene_13894,7,False,no,0.095642,0.153207
scene_14550,7,False,no,0.194769,0.187321
scene_11213,8,True,no,0.135686,0.193684
scene_10410,7,False,yes,0.126009,0.159938
scene_13149,6,True,yes,0.018951,0.082393
scene_12299,8,False,no,0.079718,0.253219
scene_13311,8,True,no,0.193577,0.258447
scene_14179,7,True,no,0.229039,0.239935
scene_14364,7,False,no,0.172626,0.249496
scene_12334,7,False,no,0.080402,0.118747
scene_12845,8,False,no,0.073481,0.259710
scene_10575,8,True,no,0.301163,0.388144
scene_13012,7,False,no,0.132137,0.155293
scene_10668,7,True,yes,0.040476,0.128907
scene_14778,8,False,no,0.242168,0.239482
scene_11602,7,True,yes,0.128328,0.125697
scene_11180,7,True,no,0.201327,0.190679
scene_11006,8,True,no,0.061527,0.237113
scene_11297,8,False,no,0.138335,0.241138
scene_14326,7,False,no,0.035015,0.161473
scene_12416,7,True,no,0.050550,0.114154
scene_13993,7,True,no,0.072319,0.155970
scene_14941,8,True,yes,0.068587,0.290418
scene_12984,7,False,no,0.120619,0.170135
scene_14569,8,False,no,0.297341,0.343657
scene_10644,7,True,no,0.058077,0.212550
scene_10982,7,True,no,0.143214,0.258732
scene_14096,7,False,no,0.193706,0.248727
scene_12864,8,True,no,0.192786,0.282753
scene_14536,8,False,no,0.141548,0.220472
scene_14487,8,True,no,0.122351,0.199801
scene_14880,8,True,yes,0.088542,0.280410
scene_13243,8,True,yes,0.183857,0.237717
scene_12898,8,True,yes,0.154579,0.314633
scene_14109,8,False,no,0.093866,0.217079
scene_11334,7,False,yes,0.215819,0.162332
scene_13460,7,False,no,0.140537,0.184373
scene_11687,8,True,no,0.137891,0.161528
scene_11671,8,True,no,0.146165,0.190278
scene_12697,7,True,no,0.232254,0.220584
scene_10686,8,False,yes,0.061398,0.345726
scene_10902,7,True,no,0.058666,0.094074
scene_13008,8,False,no,0.158089,0.220079
scene_13424,7,True,no,0.123902,0.223155
scene_11647,8,False,no,0.137273,0.222230
scene_13039,7,False,no,0.225033,0.288611
scene_12991,8,True,no,0.129931,0.216187
scene_11724,7,True,no,0.184086,0.240374
scene_10681,7,True,no,0.084732,0.156371
scene_10811,7,False,no,0.143295,0.262178
scene_12607,8,False,no,0.246741,0.226505
scene_14567,7,True,no,0.153854,0.209927
scene_14079,7,False,no,0.221466,0.218641
scene_13422,7,True,no,0.170833,0.211573
scene_12906,8,True,no,0.094470,0.228948
scene_14391,7,True,no,0.183642,0.213583
scene_12090,8,False,no,0.279057,0.344064
scene_12151,7,True,no,0.038698,0.122927
scene_11217,8,True,no,0.262584,0.249669
scene_12724,8,True,no,0.231192,0.237104
scene_14458,8,True,no,0.202429,0.298691
scene_11477,8,False,no,0.145595,0.241720
scene_10506,7,False,no,0.125077,0.138017
scene_12353,8,True,no,0.148688,0.187249
scene_13724,8,True,no,0.162167,0.321820
scene_14306,7,False,no,0.159548,0.169437
scene_10157,7,True,no,0.137911,0.181998
scene_11603,7,False,no,0.282755,0.347985
scene_14372,6,True,no,0.047975,0.137644
scene_12388,8,True,yes,0.115886,0.147088
scene_10863,8,False,no,0.044226,0.176067
scene_12576,8,False,no,0.065229,0.221246
scene_10891,8,True,yes,0.144500,0.264567
scene_14631,7,True,no,0.121657,0.238634
scene_12131,8,False,no,0.103041,0.239339
scene_12563,6,True,no,0.118030,0.122955
scene_12392,8,False,no,0.101514,0.205481
scene_14997,7,False,yes,0.205175,0.183495
scene_14640,7,True,no,0.160106,0.131638
scene_10551,8,True,no,0.199378,0.297270
scene_10284,8,False,no,0.246578,0.300859
scene_14901,7,False,no,0.016592,0.147669
scene_10780,8,False,no,0.133588,0.258326
scene_11404,8,False,no,0.083951,0.178798
scene_13228,7,True,no,0.286348,0.277365
scene_11068,7,True,no,0.162915,0.229279
scene_12982,7,True,no,0.072417,0.136548
scene_14890,7,False,no,0.183496,0.223843
scene_12004,8,True,yes,0.134120,0.279408
scene_11854,8,False,no,0.069722,0.181642
scene_14044,7,False,no,0.071754,0.114700
scene_12081,8,True,no,0.085491,0.244466
scene_13293,8,True,no,0.158438,0.295244
scene_12938,7,False,yes,0.099481,0.200940
scene_12295,7,False,no,0.065876,0.094485
scene_13155,8,True,no,0.228032,0.174487
scene_10848,8,True,no,0.135587,0.200921
scene_14681,8,False,yes,0.125766,0.230419
scene_13510,8,True,yes,0.173382,0.169366
scene_10789,7,True,no,0.212225,0.201004
scene_12076,7,False,no,0.103950,0.195217
scene_13180,7,False,no,0.019427,0.143734
scene_11607,4,False,no,0.038751,0.041362
scene_11225,7,True,no,0.137721,0.168435
scene_12328,8,False,no,0.132600,0.201728
scene_12635,8,False,no,0.062510,0.164947
scene_13888,8,True,no,0.205729,0.222345
scene_10725,7,False,no,0.253703,0.272286
scene_10183,8,True,no,0.121481,0.205901
scene_14972,7,False,no,0.176998,0.249659
scene_12242,8,True,no,0.135582,0.247212
scene_14905,8,False,no,0.073756,0.156769
scene_13161,8,True,yes,0.088594,0.261706
scene_13614,4,False,no,0.046055,0.054159
scene_13047,8,False,no,0.186863,0.238172
scene_10357,7,True,no,0.111106,0.152536
scene_14912,7,False,no,0.117759,0.159573
scene_10419,7,False,no,0.170452,0.255805
scene_11105,8,False,yes,0.123516,0.239744
scene_11475,7,True,no,0.128650,0.178676
scene_13754,7,False,yes,0.072298,0.217511
scene_13670,7,False,no,0.148887,0.167955
scene_12579,8,False,no,0.158929,0.170669
scene_10375,7,True,yes,0.119085,0.181887
scene_13938,8,True,no,0.099377,0.206570
scene_13771,7,True,no,0.111310,0.142678
scene_14034,8,True,no,0.091202,0.275181
scene_11596,8,False,no,0.131588,0.292407
scene_13280,7,True,yes,0.032243,0.259766
scene_12074,7,True,no,0.076604,0.146325
scene_13261,8,False,no,0.082384,0.187813
scene_11098,8,True,no,0.161882,0.235127
scene_14371,8,True,no,0.222528,0.281526
scene_13613,8,False,yes,0.075992,0.163723
scene_12557,8,False,no,0.156247,0.200715
scene_12197,4,True,no,0.001080,0.051054
scene_10351,8,False,no,0.107449,0.184186
scene_14036,7,True,no,0.036971,0.154508
scene_10761,7,True,no,0.145449,0.225462
scene_13581,8,True,no,0.157403,0.273553
scene_11538,8,True,no,0.133920,0.199486
scene_11458,7,True,yes,0.131572,0.167239
scene_14566,6,False,no,0.164996,0.146018
scene_12218,8,True,yes,0.159425,0.268442
scene_13396,7,True,no,0.085557,0.138473
scene_12977,6,True,no,0.078410,0.175289
scene_10121,8,False,no,0.192596,0.268082
scene_11337,8,True,no,0.105501,0.328450
scene_12224,7,False,no,0.213417,0.220157
scene_11396,6,True,no,0.051441,0.249576
scene_10311,7,False,no,0.181370,0.204096
scene_10951,8,False,yes,0.129686,0.278254
scene_11791,8,True,no,0.149287,0.289376
scene_10401,8,False,yes,0.088766,0.153598
scene_10219,8,False,no,0.120683,0.272366
scene_11417,8,True,no,0.163953,0.272304
scene_14193,8,False,no,0.073561,0.173036
scene_10321,8,True,yes,0.122039,0.253751
scene_12622,7,True,no,0.093508,0.175952
scene_11573,7,False,no,0.175254,0.259107
scene_11359,7,True,no,0.188799,0.291933
scene_11594,7,False,no,0.125428,0.130769
scene_10985,8,True,no,0.195785,0.224433
scene_12462,7,False,no,0.073136,0.208045
scene_13138,7,False,no,0.075952,0.164613
scene_10315,7,False,no,0.170673,0.190125
scene_14629,7,False,yes,0.038352,0.121795
scene_12651,8,True,no,0.213073,0.271581
scene_13716,7,True,no,0.106352,0.243990
scene_13453,8,True,no,0.126913,0.192951
scene_11289,6,False,no,0.067024,0.106719
scene_12273,7,True,no,0.143110,0.246854
scene_13759,7,True,no,0.166931,0.205086
scene_14769,8,True,yes,0.208345,0.256576
scene_13863,8,False,no,0.216734,0.270899
scene_10190,5,True,yes,0.048908,0.096227
scene_12524,8,True,yes,0.075253,0.157706
scene_11948,7,False,no,0.232116,0.265380
scene_13442,7,True,yes,0.212231,0.200570
scene_10942,7,True,yes,0.058266,0.110173
scene_10174,8,False,no,0.170152,0.221319
scene_14742,8,False,no,0.155006,0.333612
scene_12615,8,False,no,0.122366,0.265924
scene_14015,8,True,no,0.163031,0.190117
scene_14855,8,True,yes,0.069974,0.227246
scene_12962,8,False,no,0.167259,0.196625
scene_14409,8,False,yes,0.086765,0.161074
scene_13965,8,True,no,0.127236,0.179360
scene_13998,8,False,no,0.199944,0.203518
scene_14800,8,True,no,0.139897,0.249850
scene_14128,8,True,no,0.228271,0.238969
scene_12323,8,False,yes,0.118640,0.165663
scene_12421,7,False,no,0.173609,0.195901
scene_14871,8,True,no,0.118392,0.298053
scene_12493,7,False,no,0.330572,0.250165
scene_13640,8,True,no,0.079765,0.251203
scene_12268,7,True,no,0.059942,0.240283
scene_10926,7,True,yes,0.120880,0.152626
scene_14156,8,True,no,0.082455,0.242319
scene_11881,7,True,no,0.303029,0.257661
scene_14471,8,True,yes,0.176951,0.260970
scene_14660,5,False,no,0.000852,0.070239
scene_13163,8,False,yes,0.124097,0.255169
scene_11626,8,True,yes,0.166186,0.240100
scene_11095,8,True,no,0.112247,0.186157
scene_12562,7,True,no,0.052989,0.150123
scene_11034,8,False,no,0.217474,0.163020
scene_13201,8,True,no,0.213103,0.244678
scene_12263,8,False,no,0.159070,0.220628
scene_10610,8,True,yes,0.102956,0.175689
scene_10395,8,False,no,0.323742,0.317524
scene_10439,8,True,no,0.104514,0.251513
scene_10735,8,True,no,0.133431,0.239776
scene_12959,8,True,no,0.127082,0.181311
scene_14074,7,False,no,0.137199,0.165464
scene_10070,6,True,no,0.067985,0.187540
scene_11175,7,True,no,0.225186,0.169116
scene_13321,7,False,no,0.086456,0.133210
scene_12617,8,False,no,0.223458,0.257491
scene_14447,8,False,no,0.231748,0.347617
scene_11685,8,True,yes,0.194063,0.195908
scene_12440,8,False,no,0.083920,0.185598
scene_12312,8,True,no,0.198052,0.285610
scene_14029,7,True,no,0.201682,0.218568
scene_13939,8,True,no,0.076625,0.141662
scene_10247,7,True,no,0.065564,0.180240
scene_12655,7,False,no,0.165736,0.161251
scene_11868,7,False,no,0.053307,0.110463
scene_12072,7,False,no,0.163353,0.195499
scene_14775,8,True,no,0.249360,0.399432
scene_13621,8,True,no,0.129541,0.212317
scene_14543,7,True,no,0.065189,0.219158
scene_10278,6,True,no,0.160645,0.177061
scene_14573,7,True,no,0.229203,0.254990
scene_12506,7,True,yes,0.128951,0.169722
scene_11690,7,True,yes,0.239841,0.270320
scene_14865,8,True,no,0.177445,0.316806
scene_10198,8,True,no,0.170731,0.269945
scene_10304,8,True,no,0.121850,0.220939
scene_10138,7,True,no,0.163171,0.198971
scene_13272,8,False,no,0.146232,0.225888
scene_10240,8,True,no,0.289989,0.334293
scene_14290,8,False,no,0.149199,0.285296
scene_12001,7,True,no,0.168173,0.186330
scene_12545,7,False,no,0.094202,0.159680
scene_10694,7,False,no,0.193617,0.186181
scene_14492,8,True,no,0.109313,0.192143
scene_10690,8,True,no,0.209881,0.258643
scene_11888,8,True,no,0.125005,0.272822
scene_12010,7,True,no,0.142479,0.184780
scene_14683,8,False,no,0.132742,0.245707
scene_11055,7,False,no,0.175239,0.203969
scene_13959,8,False,no,0.222234,0.285003
scene_12046,8,False,no,0.171287,0.297597
scene_11007,7,False,no,0.166337,0.170637
scene_14011,8,False,yes,0.100671,0.186895
scene_13425,6,False,yes,0.156741,0.213184
scene_11352,8,True,no,0.109089,0.287497
scene_10804,8,False,no,0.272776,0.287293
scene_10625,8,True,yes,0.143311,0.184578
scene_13930,7,False,no,0.002884,0.208223
scene_13403,8,True,yes,0.149737,0.282859
scene_12439,6,True,no,0.033561,0.078094
scene_13191,8,True,no,0.199539,0.295505
scene_10598,7,False,no,0.085157,0.126225
scene_13803,8,True,no,0.138282,0.275222
scene_10187,8,False,no,0.106934,0.179603
scene_11696,7,False,no,0.097821,0.189891
scene_11282,8,False,no,0.206198,0.267733
scene_11519,7,False,no,0.055047,0.133804
scene_13952,7,True,yes,0.075127,0.149203
scene_11312,8,True,no,0.132816,0.191291
scene_14878,6,False,yes,0.034934,0.110270
scene_14013,8,False,no,0.115481,0.137144
scene_12823,8,True,no,0.239208,0.214661
scene_14774,8,False,no,0.060813,0.233840
scene_12101,7,False,no,0.312459,0.277922
scene_11474,7,True,yes,0.222494,0.277134
scene_12429,8,True,no,0.082985,0.193561
scene_12705,7,True,no,0.273376,0.241765
scene_11472,8,False,no,0.150778,0.183588
scene_14969,8,False,no,0.175164,0.314781
scene_11910,6,True,no,0.214430,0.195130
scene_14788,7,False,yes,0.151636,0.291489
scene_11160,7,False,yes,0.087722,0.108268
scene_14172,8,False,no,0.082822,0.147876
scene_12518,8,True,no,0.142792,0.279304
scene_14377,8,False,no,0.136127,0.253610
scene_14362,8,True,no,0.122899,0.253567
scene_13893,8,True,no,0.062184,0.217658
scene_13650,8,True,yes,0.082808,0.192007
scene_14072,8,False,no,0.140122,0.143872
scene_13901,8,True,no,0.177484,0.309999
scene_10868,6,True,no,0.146234,0.098511
scene_14169,7,True,no,0.077366,0.126741
scene_11242,8,True,no,0.155620,0.230099
scene_11364,7,False,no,0.056179,0.242586
scene_10856,8,False,no,0.058357,0.213044
scene_11964,8,True,no,0.160830,0.328841
scene_14579,6,True,no,0.168338,0.226801
scene_10771,7,False,no,0.139866,0.203746
scene_12750,7,False,yes,0.144324,0.257536
scene_13885,6,False,no,0.127645,0.138984
scene_11545,7,False,no,0.102655,0.148690
scene_11100,7,True,no,0.129453,0.186642
scene_14574,8,True,yes,0.148337,0.316241
scene_10781,7,True,yes,0.000693,0.114785
scene_14913,7,True,no,0.000965,0.284357
scene_14517,6,False,no,0.108093,0.127012
scene_14784,8,True,yes,0.122636,0.222119
scene_13229,7,False,no,0.112762,0.221717
scene_13838,7,False,no,0.118015,0.280033
scene_14310,8,True,no,0.127806,0.187912
scene_10833,7,False,no,0.273945,0.254185
scene_14821,7,False,no,0.207714,0.226028
scene_14659,8,False,yes,0.138969,0.174661
scene_14287,8,True,no,0.056285,0.213840
scene_13142,7,False,no,0.192572,0.222637
scene_12171,7,True,no,0.099987,0.235807
scene_12857,8,False,no,0.143833,0.229538
scene_11691,8,True,no,0.079005,0.253171
scene_12605,8,True,yes,0.115477,0.256005
scene_12478,7,False,no,0.057929,0.296093
scene_10592,7,True,yes,0.234363,0.230441
scene_11232,6,True,no,0.100179,0.117445
scene_12803,7,True,no,0.135825,0.140401
scene_14387,7,True,no,0.014557,0.218211
scene_12987,8,True,yes,0.184060,0.261734
scene_12204,7,True,no,0.176239,0.181663
scene_10754,7,True,no,0.190710,0.241332
scene_11542,6,False,no,0.174481,0.204069
scene_12859,8,True,yes,0.164772,0.364706
scene_10612,7,False,no,0.264091,0.298212
scene_13793,7,False,no,0.186436,0.234568
scene_11706,8,False,no,0.146302,0.213596
scene_13105,8,True,yes,0.219230,0.281256
scene_12149,7,True,yes,0.207111,0.292985
scene_14087,7,False,no,0.069805,0.116602
scene_11411,8,True,yes,0.125099,0.152001
scene_10192,7,True,yes,0.228825,0.278168
scene_14817,7,True,no,0.047650,0.156197
scene_14968,8,False,no,0.189411,0.215564
scene_11750,8,False,no,0.236411,0.263665
scene_12921,8,False,no,0.136837,0.265537
scene_13525,8,True,no,0.177992,0.290756
scene_13651,8,True,yes,0.204204,0.234884
scene_11128,7,True,yes,0.078077,0.133337
scene_11231,8,False,no,0.069240,0.154832
scene_11694,8,False,yes,0.241695,0.251801
scene_10906,8,False,yes,0.147510,0.250906
scene_13656,8,True,no,0.199579,0.245381
scene_13508,8,True,no,0.107695,0.276831
scene_12433,8,True,no,0.090591,0.213949
scene_14251,7,True,yes,0.133051,0.167254
scene_11314,7,True,no,0.093667,0.154362
scene_11307,7,False,yes,0.113513,0.142173
scene_13807,8,True,no,0.101067,0.149581
scene_14726,8,False,no,0.106333,0.207397
scene_13664,7,False,no,0.157188,0.175216
scene_14561,7,True,no,0.035972,0.158130
scene_10231,7,False,no,0.162984,0.200203
scene_13756,8,False,no,0.130788,0.210180
scene_14451,7,False,yes,0.192095,0.236582
scene_10960,8,True,no,0.078508,0.131325
scene_14439,8,True,no,0.155219,0.230707
scene_14825,7,True,no,0.133088,0.221890
scene_13014,7,True,no,0.193898,0.216954
scene_11003,7,True,no,0.177140,0.233883
scene_13752,7,False,no,0.202408,0.228883
scene_14995,7,False,no,0.015662,0.176711
scene_10137,8,True,no,0.140726,0.294173
scene_10414,7,True,no,0.019339,0.197903
scene_12916,8,True,no,0.091307,0.177399
scene_10845,7,False,no,0.092800,0.236594
scene_13050,7,True,no,0.204205,0.207909
scene_13683,8,True,yes,0.172971,0.268583
scene_11718,7,True,yes,0.036519,0.185129
scene_10131,8,False,no,0.109874,0.277094
scene_10463,8,True,yes,0.066664,0.169419
scene_14787,8,True,yes,0.237624,0.237924
scene_11130,7,False,no,0.121141,0.187909
scene_10636,7,False,yes,0.204764,0.238133
scene_12802,8,True,yes,0.081870,0.225212
scene_11887,7,True,no,0.039256,0.159112
scene_13572,7,True,no,0.109339,0.089681
scene_14216,8,True,no,0.124756,0.243037
scene_11554,7,False,no,0.177242,0.138705
scene_12179,7,True,no,0.263125,0.328775
scene_13948,8,True,yes,0.131381,0.127486
scene_13747,8,True,no,0.173553,0.285991
scene_14526,8,True,no,0.143763,0.276792
scene_13898,8,False,no,0.152961,0.264766
scene_10093,8,False,yes,0.205084,0.330577
scene_10014,8,True,no,0.080600,0.238319
scene_14999,8,False,no,0.185785,0.199190
scene_10522,7,True,yes,0.103125,0.166345
scene_14670,8,False,no,0.291206,0.263381
scene_13917,7,True,no,0.114156,0.276746
scene_12201,8,True,no,0.176524,0.301153
scene_10732,8,False,no,0.057812,0.169323
scene_10486,8,False,yes,0.074154,0.217962
scene_11425,7,True,no,0.146219,0.160426
scene_10545,7,False,no,0.148486,0.145256
scene_12209,8,False,yes,0.132904,0.263199
scene_14043,8,False,yes,0.086749,0.219741
scene_11539,8,True,no,0.078703,0.114555
scene_11547,8,True,no,0.085439,0.226785
scene_13843,8,False,no,0.141816,0.215079
scene_13980,7,False,no,0.021632,0.215204
scene_13590,6,False,yes,0.102835,0.162719
scene_14538,5,False,no,0.119880,0.106316
scene_10555,6,False,yes,0.066852,0.113883
scene_13986,8,False,no,0.214287,0.242270
scene_13322,8,True,no,0.063651,0.265027
scene_13097,8,True,no,0.215293,0.280049
scene_14707,8,False,no,0.134241,0.204590
scene_11934,7,False,no,0.119264,0.179838
scene_10282,8,True,no,0.220632,0.205298
scene_10246,7,True,yes,0.093469,0.178438
scene_14027,7,True,no,0.099581,0.201858
scene_10261,8,True,no,0.178594,0.204225
scene_12820,8,True,no,0.177477,0.210605
scene_14827,8,False,no,0.126236,0.256758
scene_13362,7,True,no,0.006921,0.250767
scene_10299,8,False,no,0.111761,0.177026
scene_10893,8,False,yes,0.084312,0.144582
scene_10012,7,False,no,0.120321,0.145284
scene_14549,8,False,yes,0.198550,0.324045
scene_13382,7,False,yes,0.028104,0.095189
scene_13929,8,True,no,0.169970,0.292852
scene_11263,8,False,no,0.244815,0.283135
scene_11894,8,False,no,0.098215,0.200083
scene_13423,7,True,no,0.140567,0.163921
scene_14983,8,True,no,0.150233,0.207738
scene_13361,7,False,no,0.125457,0.218108
scene_12638,8,False,no,0.164770,0.179739
scene_14125,8,False,no,0.156542,0.216696
scene_14423,8,False,no,0.276071,0.266648
scene_10541,7,False,no,0.097974,0.162423
scene_12930,7,True,no,0.059323,0.185399
scene_10227,8,False,no,0.151479,0.145623
scene_11825,7,False,no,0.129656,0.158606
scene_13373,8,False,no,0.058122,0.251471
